frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
80,30.303,2,96,"[812.203, 164.34, 2173.93]","[852.603, 28.4095, 2126.13]","[794.893, -6.84302, 2228.14]","[794.893, -214.36, 2228.14]","[794.893, -483.664, 2228.14]","[901.102, 23.1829, 2015.65]","[895.24, -148.129, 1893.93]","[715.594, -262.889, 1816.16]","[868.53, -158.919, 2102.66]","[876.155, -307.948, 2078.2]","[832.144, -501.652, 2047.71]","[835.502, -698.72, 1864.77]","[884.359, -914.168, 1773.95]","[934.361, -462.655, 1993.59]","[875.951, -672.893, 1779.08]","[879.04, -962.618, 1779.24]","[794.893, -406.567, 2228.14]","[745.458, -243.731, 1829.12]","[847.362, 89.9742, 2133.84]","[0, 0, 0]"
81,30.303,2,96,"[796.578, 177.795, 2165.34]","[847.614, 40.9174, 2134.07]","[775.176, -56.4009, 2139.68]","[826.134, -234.378, 2165.26]","[801.72, -459.706, 2144.54]","[895.216, 30.1645, 2024.44]","[906.873, -145.805, 1908.32]","[736.564, -268.96, 1815.25]","[867.713, -145.282, 2110.1]","[877.722, -293.994, 2085.05]","[835.976, -501.644, 2052.36]","[837.688, -808.6, 2054.48]","[837.688, -1099.12, 2054.48]","[936.016, -466.109, 1997.29]","[875.704, -674.13, 1780.16]","[874.256, -966.022, 1780.35]","[805.782, -422.148, 2147.99]","[764.928, -248.439, 1830.76]","[840.975, 102.352, 2141.97]","[0, 0, 0]"
82,31.25,2,96,"[784.485, 179.166, 2140.8]","[842.67, 45.8051, 2134.95]","[775.081, -22.8861, 2192.93]","[825.875, -213.728, 2194.3]","[806.636, -437.624, 2156.02]","[891.979, 31.8352, 2026.67]","[916.488, -143.661, 1912.64]","[751.033, -273.801, 1818.02]","[866.925, -139.57, 2112.9]","[879.124, -288.141, 2088.08]","[838.099, -502.843, 2056.07]","[838.568, -811.422, 2057.62]","[838.568, -1102.11, 2057.62]","[938.492, -469.926, 1998.93]","[873.405, -677.113, 1781.57]","[870.867, -970.322, 1782.24]","[809.828, -400.309, 2162.4]","[778.619, -252.131, 1833.79]","[834.636, 107.162, 2142.24]","[0, 0, 0]"
83,30.303,2,96,"[775.918, 174.263, 2114.51]","[837.161, 45.3316, 2130.65]","[773.93, -11.6317, 2213.79]","[824.673, -207.129, 2232.94]","[786.829, -412.656, 2151.83]","[893.357, 30.5048, 2023.85]","[924.431, -141.609, 1907.88]","[757.519, -273.637, 1819.58]","[865.976, -139.407, 2112.48]","[879.836, -288.051, 2088.66]","[838.375, -506.327, 2059.57]","[837.628, -817.32, 2061.2]","[837.628, -1108.32, 2061.2]","[941.431, -473.912, 1999.11]","[867.873, -680.817, 1783.43]","[863.207, -974.527, 1784.54]","[793.145, -378.432, 2165.35]","[785.35, -251.651, 1834.29]","[827.595, 106.631, 2136.67]","[0, 0, 0]"
84,30.303,2,96,"[768.794, 168.914, 2095.49]","[831.422, 40.9254, 2122.4]","[765.409, -8.42218, 2217.37]","[818.685, -201.61, 2260.79]","[726.69, -339.529, 2130.72]","[890.869, 24.349, 2015.76]","[927.295, -143.621, 1896.65]","[757.388, -276.737, 1817.89]","[865.642, -143.162, 2109.66]","[880.542, -292.137, 2087.59]","[837.096, -512.061, 2062.81]","[835.477, -825.377, 2064.38]","[835.477, -1116.94, 2064.38]","[945.361, -478.264, 1998.0]","[862.733, -681.615, 1781.24]","[859.206, -973.082, 1778.87]","[742.119, -316.686, 2152.4]","[785.711, -254.563, 1831.02]","[820.044, 102.128, 2126.63]","[0, 0, 0]"
85,30.303,2,96,"[759.728, 164.458, 2086.77]","[825.393, 35.0976, 2112.55]","[761.27, -11.0166, 2214.9]","[805.089, -206.459, 2268.11]","[673.4, -292.171, 2116.43]","[888.59, 18.0933, 2005.28]","[927.261, -150.652, 1888.35]","[755.615, -284.054, 1814.31]","[864.957, -148.41, 2105.94]","[880.756, -297.917, 2085.85]","[835.298, -517.973, 2065.19]","[833.693, -832.126, 2066.15]","[833.693, -1124.67, 2066.15]","[949.756, -482.251, 1997.57]","[857.169, -677.169, 1775.84]","[853.615, -965.436, 1771.32]","[695.4, -277.95, 2141.71]","[784.227, -261.827, 1826.65]","[812.219, 96.2003, 2114.74]","[0, 0, 0]"
86,30.303,2,96,"[749.996, 159.714, 2084.66]","[819.205, 28.5703, 2102.45]","[757.148, -15.7115, 2209.19]","[789.589, -215.005, 2262.21]","[632.265, -276.983, 2108.87]","[884.709, 11.0868, 1993.84]","[927.567, -159.291, 1880.25]","[752.342, -290.391, 1809.5]","[863.855, -154.444, 2102.05]","[880.654, -304.667, 2083.91]","[833.686, -523.29, 2067.06]","[832.543, -838.322, 2067.77]","[832.543, -1132.31, 2067.77]","[953.065, -485.156, 1996.88]","[855.743, -680.561, 1775.43]","[855.928, -977.846, 1775.9]","[658.48, -266.641, 2134.42]","[781.549, -268.544, 1821.29]","[804.322, 89.5811, 2102.58]","[0, 0, 0]"
87,30.303,2,96,"[740.502, 153.436, 2084.78]","[813.141, 21.8277, 2092.69]","[751.689, -20.1107, 2202.9]","[777.357, -222.961, 2251.48]","[605.319, -284.703, 2104.62]","[880.064, 3.92873, 1982.12]","[928.635, -167.754, 1871.3]","[748.422, -297.796, 1803.86]","[862.486, -160.808, 2098.38]","[880.367, -311.927, 2082.03]","[832.455, -527.509, 2069.68]","[769.557, -718.454, 1868.93]","[699.524, -1044.46, 1889.05]","[955.699, -487.588, 1996.92]","[854.371, -682.809, 1774.43]","[854.108, -980.28, 1774.05]","[633.964, -274.386, 2129.1]","[778.459, -276.123, 1815.1]","[796.679, 82.7695, 2090.79]","[0, 0, 0]"
88,30.303,2,96,"[731.237, 147.397, 2083.98]","[806.979, 15.4081, 2083.86]","[742.156, -23.6372, 2196.32]","[771.004, -227.632, 2244.51]","[592.488, -302.979, 2105.9]","[875.195, -3.07226, 1971.32]","[930.434, -175.706, 1862.73]","[743.812, -304.695, 1797.96]","[860.672, -166.98, 2095.12]","[879.833, -319.212, 2081.21]","[831.264, -530.535, 2073.71]","[729.211, -736.465, 1879.74]","[697.447, -1053.71, 1896.56]","[957.828, -490.506, 1999.58]","[853.331, -683.531, 1773.5]","[853.097, -981.767, 1773.09]","[622.215, -290.405, 2129.0]","[774.917, -283.197, 1808.76]","[789.053, 76.3122, 2080.1]","[0, 0, 0]"
89,30.303,2,96,"[722.479, 142.445, 2080.73]","[800.794, 9.31372, 2076.18]","[733.657, -28.6402, 2190.25]","[766.092, -232.925, 2241.61]","[593.005, -328.464, 2106.71]","[871.416, -7.94461, 1961.1]","[931.844, -181.995, 1854.34]","[739.854, -309.307, 1793.78]","[858.518, -172.99, 2092.29]","[879.133, -326.505, 2081.53]","[829.871, -533.34, 2076.24]","[709.966, -751.219, 1886.6]","[701.01, -1063.67, 1894.63]","[959.097, -496.085, 2004.7]","[853.15, -686.241, 1773.31]","[853.473, -988.87, 1773.48]","[621.839, -312.532, 2129.2]","[771.852, -288.088, 1803.87]","[781.51, 70.2259, 2070.8]","[0, 0, 0]"
90,30.303,2,96,"[714.616, 138.118, 2074.03]","[795.072, 3.39017, 2068.99]","[724.59, -34.1404, 2183.78]","[761.872, -238.175, 2239.89]","[599.41, -356.703, 2109.1]","[868.467, -14.4631, 1952.89]","[933.946, -190.297, 1848.3]","[735.733, -312.201, 1790.27]","[856.312, -179.044, 2089.65]","[878.416, -333.941, 2082.19]","[828.149, -536.385, 2077.83]","[700.454, -757.54, 1884.68]","[698.955, -1063.81, 1883.12]","[958.777, -505.254, 2010.25]","[852.844, -690.024, 1770.71]","[852.844, -996.165, 1768.68]","[626.482, -336.945, 2130.9]","[768.769, -291.883, 1799.94]","[774.604, 64.3749, 2062.09]","[0, 0, 0]"
91,30.303,2,96,"[706.263, 132.97, 2063.76]","[789.145, -2.48625, 2062.04]","[714.75, -39.911, 2177.3]","[755.192, -244.543, 2236.81]","[619.209, -390.918, 2104.25]","[867.202, -21.2606, 1946.79]","[934.095, -201.418, 1846.32]","[729.976, -314.872, 1785.54]","[853.449, -185.269, 2086.91]","[877.276, -341.575, 2083.16]","[825.423, -540.755, 2078.96]","[696.843, -761.039, 1877.87]","[698.419, -1068.33, 1872.38]","[958.186, -517.422, 2016.41]","[852.544, -693.114, 1766.03]","[852.457, -1001.44, 1762.52]","[641.866, -366.515, 2126.34]","[763.998, -295.965, 1795.67]","[767.644, 58.6379, 2053.72]","[0, 0, 0]"
92,30.303,2,96,"[697.789, 125.735, 2051.16]","[783.337, -9.10815, 2055.74]","[705.142, -46.5327, 2171.11]","[747.485, -253.568, 2229.08]","[672.59, -438.473, 2102.59]","[865.984, -28.3868, 1941.82]","[929.747, -216.465, 1849.84]","[721.899, -319.906, 1776.61]","[850.477, -192.412, 2084.38]","[876.3, -351.913, 2083.75]","[822.14, -546.592, 2079.52]","[694.939, -767.637, 1872.71]","[696.151, -1081.41, 1869.48]","[960.021, -526.756, 2020.5]","[855.554, -695.617, 1760.64]","[858.231, -1006.65, 1756.97]","[685.087, -407.661, 2123.67]","[756.539, -302.672, 1788.82]","[760.88, 52.2089, 2046.17]","[0, 0, 0]"
93,30.303,2,96,"[690.609, 118.106, 2040.48]","[777.358, -16.1696, 2049.81]","[698.19, -52.3695, 2166.71]","[738.415, -264.337, 2215.92]","[723.574, -472.926, 2098.91]","[863.869, -34.0559, 1935.48]","[920.111, -231.134, 1852.63]","[715.564, -333.828, 1763.76]","[846.132, -200.477, 2082.17]","[874.762, -363.481, 2083.55]","[820.103, -553.519, 2079.6]","[694.944, -774.648, 1866.53]","[696.624, -1091.99, 1862.61]","[962.337, -531.492, 2021.65]","[856.543, -700.475, 1757.79]","[857.01, -1016.97, 1756.61]","[726.073, -438.168, 2118.41]","[749.645, -316.709, 1778.57]","[754.35, 45.4979, 2038.99]","[0, 0, 0]"
94,30.303,2,96,"[683.037, 111.221, 2030.96]","[770.939, -23.4663, 2043.37]","[689.535, -58.504, 2160.34]","[729.658, -274.947, 2200.16]","[752.216, -495.146, 2090.35]","[860.948, -38.3091, 1927.36]","[907.999, -243.455, 1851.91]","[711.975, -354.733, 1749.62]","[840.619, -208.932, 2080.13]","[872.919, -375.042, 2082.91]","[819.16, -559.761, 2079.54]","[698.23, -784.068, 1862.2]","[701.855, -1106.83, 1860.08]","[965.221, -531.986, 2021.84]","[858.168, -709.682, 1759.71]","[859.223, -1033.09, 1762.39]","[748.467, -458.445, 2108.65]","[744.634, -336.175, 1766.67]","[747.623, 38.601, 2031.07]","[0, 0, 0]"
95,31.25,2,96,"[674.391, 104.423, 2021.75]","[764.202, -30.4454, 2036.86]","[676.731, -63.2659, 2152.44]","[718.574, -282.536, 2189.81]","[762.194, -509.698, 2088.8]","[857.266, -44.184, 1919.96]","[898.48, -253.675, 1844.67]","[711.644, -378.586, 1735.71]","[834.077, -217.263, 2078.34]","[870.618, -385.881, 2082.12]","[820.523, -568.087, 2079.51]","[709.454, -796.533, 1856.01]","[718.901, -1125.02, 1852.16]","[966.817, -532.629, 2021.18]","[863.655, -731.006, 1768.43]","[867.929, -1067.62, 1776.09]","[754.922, -471.832, 2105.64]","[742.778, -357.76, 1753.87]","[740.817, 32.0838, 2022.97]","[0, 0, 0]"
96,30.303,2,96,"[667.035, 98.3425, 2015.12]","[757.835, -37.8797, 2031.04]","[670.193, -70.948, 2146.73]","[706.653, -293.37, 2185.5]","[761.227, -524.168, 2090.71]","[855.32, -50.6099, 1915.36]","[893.632, -260.93, 1833.75]","[709.186, -395.42, 1726.4]","[828.843, -225.551, 2077.05]","[868.838, -396.238, 2081.23]","[820.294, -573.741, 2079.3]","[727.767, -812.023, 1852.91]","[741.675, -1145.68, 1851.89]","[967.535, -533.388, 2020.33]","[872.052, -756.714, 1781.5]","[878.208, -1098.11, 1791.47]","[752.121, -485.695, 2106.51]","[739.928, -373.007, 1744.29]","[734.067, 24.9421, 2015.64]","[0, 0, 0]"
97,30.303,2,96,"[659.891, 91.6006, 2009.49]","[752.372, -45.4424, 2025.5]","[667.186, -80.4708, 2141.89]","[705.848, -306.684, 2182.14]","[757.855, -543.077, 2090.31]","[853.232, -60.5907, 1912.74]","[889.859, -272.951, 1823.89]","[704.331, -414.672, 1717.66]","[825.734, -233.276, 2075.83]","[867.939, -405.611, 2080.16]","[819.316, -577.9, 2078.95]","[665.382, -609.661, 1847.12]","[608.974, -760.679, 1843.45]","[968.149, -534.262, 2019.5]","[879.345, -775.227, 1789.78]","[883.824, -1111.51, 1794.33]","[749.176, -503.672, 2105.61]","[735.254, -391.057, 1735.36]","[727.812, 17.4391, 2008.65]","[0, 0, 0]"
98,30.303,2,96,"[652.372, 83.6848, 2003.58]","[748.125, -52.5705, 2020.43]","[665.187, -87.153, 2139.53]","[718.476, -313.586, 2175.64]","[752.058, -556.731, 2090.01]","[851.515, -71.1891, 1910.38]","[887.283, -286.645, 1821.3]","[706.233, -435.179, 1710.27]","[824.085, -240.306, 2074.85]","[867.27, -414.148, 2079.11]","[818.207, -582.589, 2078.54]","[636.844, -515.474, 1829.47]","[620.138, -793.009, 1815.91]","[968.524, -535.491, 2018.84]","[885.297, -794.714, 1802.12]","[888.409, -1134.88, 1810.16]","[746.446, -516.204, 2104.28]","[736.408, -410.426, 1728.78]","[722.693, 10.2825, 2002.21]","[0, 0, 0]"
99,30.303,2,96,"[643.807, 75.1229, 1997.72]","[744.262, -58.7134, 2016.78]","[663.364, -93.1189, 2138.44]","[737.878, -316.668, 2162.88]","[748.156, -566.699, 2089.49]","[849.444, -79.8574, 1907.16]","[885.675, -299.11, 1822.32]","[714.803, -457.092, 1704.1]","[822.924, -246.121, 2075.65]","[866.059, -421.486, 2078.91]","[817.889, -588.274, 2077.99]","[628.68, -492.897, 1808.01]","[629.42, -833.053, 1793.06]","[967.941, -536.02, 2018.85]","[874.234, -785.324, 1790.43]","[863.042, -1103.96, 1777.42]","[746.421, -525.026, 2101.72]","[743.277, -430.76, 1723.8]","[717.924, 4.0334, 1997.08]","[0, 0, 0]"
100,30.303,2,96,"[634.878, 66.2714, 1991.56]","[740.48, -64.3438, 2014.33]","[659.237, -97.342, 2138.06]","[749.459, -318.577, 2148.21]","[747.985, -574.919, 2089.71]","[848.549, -87.0079, 1905.25]","[885.954, -309.389, 1823.47]","[725.927, -480.367, 1703.84]","[822.596, -252.797, 2079.74]","[864.705, -429.992, 2080.02]","[816.044, -593.575, 2077.68]","[633.381, -512.766, 1784.4]","[642.15, -881.533, 1769.13]","[966.899, -536.299, 2019.81]","[864.735, -761.608, 1767.74]","[857.313, -1076.12, 1748.62]","[748.216, -532.195, 2099.46]","[752.598, -451.872, 1723.78]","[713.247, -1.83243, 1992.65]","[0, 0, 0]"
101,30.303,2,96,"[627.002, 57.4471, 1985.48]","[737.335, -70.4621, 2012.28]","[654.852, -104.906, 2135.56]","[751.284, -327.015, 2140.14]","[752.378, -587.794, 2087.74]","[848.56, -93.5801, 1903.73]","[887.111, -319.571, 1825.49]","[740.152, -507.02, 1708.24]","[822.782, -259.86, 2084.27]","[863.525, -438.614, 2081.29]","[803.822, -585.993, 2077.15]","[641.504, -553.842, 1760.1]","[649.999, -933.62, 1745.27]","[966.148, -534.321, 2021.65]","[868.486, -748.456, 1751.8]","[873.31, -1080.32, 1741.68]","[752.195, -544.329, 2096.47]","[764.649, -475.785, 1727.78]","[709.208, -8.10636, 1988.59]","[0, 0, 0]"
102,30.303,2,96,"[619.671, 48.0915, 1979.25]","[734.863, -77.2259, 2009.49]","[649.885, -115.052, 2130.21]","[748.141, -342.614, 2135.27]","[754.783, -607.263, 2080.1]","[849.155, -100.363, 1902.29]","[889.542, -333.328, 1828.37]","[751.366, -535.195, 1713.91]","[823.223, -267.017, 2086.89]","[863.093, -446.56, 2081.94]","[793.523, -577.87, 2076.79]","[659.097, -600.935, 1742.22]","[673.673, -982.867, 1733.5]","[965.81, -531.548, 2022.44]","[886.601, -760.475, 1752.04]","[902.451, -1119.53, 1756.31]","[753.677, -563.15, 2089.29]","[774.399, -501.556, 1732.99]","[705.804, -14.8112, 1984.03]","[0, 0, 0]"
103,31.25,2,96,"[613.3, 37.9879, 1972.94]","[733.06, -85.5641, 2005.68]","[647.321, -128.403, 2122.96]","[745.137, -362.261, 2132.18]","[752.663, -625.754, 2056.76]","[850.14, -107.848, 1900.8]","[892.93, -347.966, 1831.6]","[773.712, -568.264, 1720.44]","[823.543, -276.212, 2085.91]","[863.17, -455.527, 2081.6]","[790.845, -581.89, 2077.1]","[791.064, -960.216, 2077.48]","[791.064, -1311.59, 2077.48]","[966.112, -532.306, 2022.21]","[841.641, -668.269, 1718.34]","[801.792, -943.254, 1691.63]","[751.4, -581.827, 2069.33]","[793.587, -531.553, 1738.97]","[703.168, -22.5891, 1979.18]","[0, 0, 0]"
104,31.25,2,96,"[611.393, 29.3344, 1968.7]","[732.237, -98.443, 2000.63]","[645.788, -138.747, 2119.9]","[740.455, -378.776, 2130.91]","[743.558, -638.68, 2031.78]","[852.266, -116.276, 1897.19]","[897.273, -361.814, 1831.07]","[800.139, -602.917, 1732.46]","[824.436, -290.296, 2080.79]","[864.924, -470.955, 2078.65]","[791.063, -591.798, 2080.54]","[792.888, -980.742, 2083.49]","[792.888, -1338.57, 2083.49]","[968.062, -538.101, 2020.12]","[969.744, -923.565, 2018.23]","[969.744, -1281.4, 2018.23]","[743.034, -595.352, 2048.3]","[816.34, -562.744, 1748.9]","[701.473, -34.4346, 1973.88]","[0, 0, 0]"
105,30.303,2,96,"[612.349, 22.2309, 1965.22]","[731.651, -112.41, 1995.11]","[645.417, -147.968, 2117.59]","[735.456, -393.331, 2129.93]","[742.13, -650.25, 2012.86]","[852.842, -127.409, 1891.9]","[904.706, -375.822, 1828.14]","[841.639, -638.618, 1751.91]","[824.616, -305.625, 2074.93]","[866.699, -488.118, 2075.63]","[793.485, -604.988, 2091.94]","[796.324, -1000.76, 2101.14]","[796.324, -1363.76, 2101.14]","[970.752, -551.69, 2018.71]","[972.766, -948.36, 2017.76]","[972.766, -1311.36, 2017.76]","[741.01, -607.426, 2032.37]","[852.179, -594.829, 1764.61]","[700.321, -47.294, 1968.22]","[0, 0, 0]"
106,30.303,2,96,"[614.753, 16.1791, 1960.82]","[731.462, -125.218, 1990.52]","[645.715, -155.773, 2115.75]","[732.494, -404.977, 2128.66]","[745.909, -658.714, 1997.4]","[853.882, -136.884, 1886.91]","[919.441, -384.903, 1824.63]","[877.311, -662.962, 1779.03]","[824.822, -319.429, 2071.3]","[868.635, -503.769, 2073.64]","[793.572, -611.824, 2104.97]","[793.65, -1005.27, 2114.13]","[793.65, -1372.4, 2114.13]","[974.611, -558.551, 2017.83]","[977.364, -952.287, 2017.42]","[977.364, -1319.41, 2017.42]","[743.669, -616.426, 2019.27]","[884.337, -616.611, 1786.63]","[699.763, -59.2727, 1963.09]","[0, 0, 0]"
107,30.303,2,96,"[616.339, 10.2753, 1954.72]","[731.901, -135.321, 1986.7]","[646.369, -162.228, 2113.48]","[732.149, -413.77, 2126.77]","[750.181, -666.575, 1988.02]","[855.072, -144.674, 1883.03]","[933.324, -391.911, 1824.42]","[909.663, -679.048, 1800.91]","[826.643, -329.691, 2069.6]","[871.787, -515.715, 2072.59]","[793.721, -615.127, 2112.24]","[793.86, -1009.39, 2115.56]","[793.86, -1379.82, 2115.56]","[979.26, -567.477, 2017.8]","[982.388, -966.681, 2018.08]","[982.388, -1337.11, 2018.08]","[747.178, -624.445, 2011.15]","[913.599, -631.175, 1804.83]","[699.589, -69.0266, 1958.43]","[0, 0, 0]"
108,30.303,2,96,"[616.179, 4.35339, 1948.37]","[732.818, -142.439, 1983.1]","[647.146, -168.879, 2109.43]","[732.378, -422.783, 2123.56]","[754.1, -676.493, 1982.42]","[855.64, -151.329, 1879.2]","[940.362, -400.655, 1829.05]","[921.996, -691.718, 1809.79]","[830.111, -336.12, 2068.87]","[876.287, -523.543, 2072.11]","[796.579, -616.853, 2114.45]","[799.003, -1013.27, 2113.83]","[799.003, -1386.34, 2113.83]","[984.236, -572.225, 2019.22]","[987.379, -970.466, 2020.58]","[987.379, -1343.53, 2020.58]","[750.486, -634.213, 2005.94]","[925.042, -643.194, 1813.0]","[699.573, -76.2564, 1953.8]","[0, 0, 0]"
109,30.303,2,96,"[614.946, -1.4666, 1943.79]","[733.861, -147.763, 1979.64]","[647.233, -176.152, 2103.8]","[732.341, -431.469, 2118.37]","[759.523, -685.538, 1975.48]","[856.249, -157.368, 1876.72]","[940.135, -410.874, 1842.6]","[928.216, -702.29, 1809.49]","[834.119, -340.353, 2068.45]","[881.378, -528.814, 2071.9]","[800.706, -617.379, 2114.84]","[803.789, -1015.59, 2113.59]","[803.789, -1390.76, 2113.59]","[989.52, -574.93, 2021.03]","[882.953, -721.275, 1697.97]","[922.79, -1153.91, 1686.57]","[754.999, -643.197, 1999.3]","[930.174, -653.709, 1815.01]","[699.596, -81.9371, 1949.28]","[0, 0, 0]"
110,30.303,2,96,"[613.831, -6.68641, 1940.44]","[734.653, -152.36, 1976.29]","[651.44, -185.146, 2097.94]","[733.398, -442.522, 2109.03]","[769.006, -693.682, 1960.52]","[856.787, -163.146, 1874.97]","[939.532, -419.643, 1858.67]","[931.621, -709.209, 1807.24]","[837.23, -343.925, 2068.14]","[885.919, -533.039, 2071.81]","[805.792, -620.147, 2114.4]","[809.296, -1022.51, 2113.19]","[809.296, -1399.35, 2113.19]","[993.911, -578.384, 2022.15]","[904.795, -759.746, 1691.06]","[920.149, -1168.3, 1691.13]","[763.073, -651.824, 1985.27]","[932.911, -660.94, 1815.81]","[699.612, -86.9144, 1944.91]","[0, 0, 0]"
111,30.303,2,96,"[612.943, -10.9632, 1936.57]","[735.078, -156.06, 1972.92]","[657.577, -193.285, 2092.06]","[734.441, -452.939, 2096.08]","[778.84, -702.532, 1945.38]","[858.255, -166.228, 1874.0]","[935.431, -425.656, 1874.43]","[933.488, -712.348, 1805.38]","[838.918, -346.552, 2067.92]","[888.21, -536.296, 2071.78]","[808.752, -622.264, 2113.85]","[810.113, -1025.37, 2113.04]","[810.113, -1403.53, 2113.04]","[995.262, -583.507, 2022.74]","[911.99, -779.631, 1686.26]","[913.361, -1168.64, 1686.15]","[771.442, -660.935, 1970.49]","[933.791, -664.562, 1816.88]","[699.602, -90.9747, 1940.46]","[0, 0, 0]"
112,30.303,2,96,"[612.36, -13.6345, 1932.41]","[735.16, -158.428, 1969.42]","[652.787, -194.773, 2086.18]","[731.263, -454.367, 2084.63]","[785.553, -706.356, 1940.0]","[859.654, -167.703, 1873.39]","[934.264, -428.501, 1881.61]","[932.998, -714.773, 1806.95]","[839.262, -347.993, 2067.31]","[888.553, -538.327, 2071.65]","[810.519, -628.176, 2113.91]","[811.012, -1035.64, 2113.86]","[811.012, -1414.82, 2113.86]","[995.294, -589.991, 2021.49]","[907.38, -790.274, 1682.91]","[900.057, -1172.61, 1682.74]","[776.509, -664.36, 1964.11]","[933.204, -667.06, 1819.39]","[699.566, -93.6087, 1935.95]","[0, 0, 0]"
113,30.303,2,96,"[612.083, -15.3162, 1926.6]","[735.059, -160.106, 1965.07]","[642.887, -197.519, 2075.8]","[729.319, -454.697, 2078.31]","[793.651, -708.585, 1940.1]","[860.964, -168.368, 1872.86]","[933.592, -429.999, 1884.31]","[932.612, -717.67, 1812.88]","[838.901, -349.002, 2065.06]","[887.337, -538.226, 2069.78]","[811.208, -635.952, 2112.52]","[811.032, -1045.28, 2111.28]","[811.032, -1425.22, 2111.28]","[994.718, -597.998, 2017.9]","[993.789, -1007.09, 2014.91]","[993.789, -1387.03, 2014.91]","[782.933, -666.272, 1963.14]","[932.776, -669.724, 1824.79]","[699.505, -95.427, 1930.83]","[0, 0, 0]"
114,30.303,2,96,"[612.151, -16.5758, 1919.89]","[734.872, -161.749, 1959.88]","[633.818, -200.089, 2064.47]","[728.017, -454.477, 2073.84]","[804.211, -709.681, 1943.44]","[862.181, -168.751, 1872.41]","[932.915, -430.998, 1884.96]","[933.152, -720.607, 1820.41]","[838.153, -350.209, 2060.96]","[885.579, -538.077, 2065.93]","[808.789, -641.003, 2108.18]","[806.253, -1048.04, 2104.66]","[806.253, -1428.53, 2104.66]","[994.406, -606.077, 2012.94]","[994.004, -1015.45, 2009.28]","[994.004, -1395.93, 2009.28]","[791.516, -667.146, 1965.17]","[933.114, -672.338, 1831.16]","[699.43, -97.0737, 1925.19]","[0, 0, 0]"
115,30.303,2,96,"[611.576, -18.6954, 1914.2]","[734.481, -163.88, 1954.52]","[630.504, -200.463, 2057.4]","[731.357, -452.262, 2071.43]","[813.517, -709.14, 1947.06]","[862.491, -169.612, 1871.61]","[932.086, -432.153, 1884.76]","[938.981, -724.228, 1832.73]","[837.02, -352.532, 2055.39]","[883.78, -539.252, 2060.38]","[805.772, -645.738, 2102.28]","[803.325, -1053.02, 2097.98]","[803.325, -1433.86, 2097.98]","[994.91, -611.358, 2006.9]","[995.311, -1018.54, 2002.75]","[995.311, -1399.39, 2002.75]","[799.824, -666.326, 1967.79]","[937.833, -675.546, 1841.4]","[699.214, -98.9926, 1919.82]","[0, 0, 0]"
116,30.303,2,96,"[611.166, -22.3021, 1909.72]","[733.901, -166.568, 1949.4]","[630.475, -200.004, 2052.68]","[738.267, -448.8, 2069.98]","[823.571, -706.699, 1949.28]","[861.853, -170.711, 1869.73]","[931.783, -433.026, 1884.29]","[953.137, -726.556, 1847.42]","[835.553, -356.136, 2049.58]","[882.289, -541.683, 2054.58]","[805.146, -652.853, 2097.95]","[805.114, -1062.48, 2095.5]","[805.114, -1443.52, 2095.5]","[996.589, -614.489, 2002.29]","[997.933, -1020.38, 1999.77]","[997.933, -1401.41, 1999.77]","[809.353, -663.716, 1969.4]","[949.585, -677.629, 1853.57]","[698.923, -101.339, 1914.93]","[0, 0, 0]"
117,30.303,2,96,"[609.701, -27.3769, 1905.69]","[733.171, -169.698, 1944.65]","[632.154, -199.478, 2048.81]","[744.674, -445.973, 2068.95]","[832.588, -703.688, 1949.58]","[859.502, -172.897, 1864.7]","[931.714, -434.165, 1883.51]","[967.875, -727.703, 1859.24]","[833.938, -360.518, 2044.79]","[881.187, -544.494, 2050.3]","[807.846, -662.922, 2096.09]","[810.489, -1074.82, 2095.75]","[810.489, -1455.89, 2095.75]","[998.672, -615.961, 2000.25]","[1000.16, -1020.95, 1999.87]","[1000.16, -1402.02, 1999.87]","[817.934, -660.736, 1969.48]","[961.855, -678.776, 1863.28]","[698.576, -104.189, 1910.28]","[0, 0, 0]"
